actions,calories,carbs,fat,name,restaurant
http://chubbygrub.com/food/bc-steak-fajita-taco-with-pico-de-gallo-no-cheese-3/,210,21,9,BC Steak Fajita Taco With Pico De Gallo (no cheese),Taco Bueno
http://chubbygrub.com/food/beef-crispy-taco-3/,210,12,12,Beef Crispy Taco,Taco Bueno
http://chubbygrub.com/food/beef-soft-taco-3/,245,18,14,Beef Soft Taco,Taco Bueno
http://chubbygrub.com/food/beef-taco-2-tacos/,390,33,22,Beef Taco (2 Tacos),Jack in the Box
http://chubbygrub.com/food/beef-taco-rollup-5/,190,18,9,Beef Taco Rollup™,Taco Bueno
http://chubbygrub.com/food/chicken-club-tacos/,1260,120,60,Chicken Club Tacos,Chili's
http://chubbygrub.com/food/chicken-crispy-taco-3/,170,12,9,Chicken Crispy Taco,Taco Bueno
http://chubbygrub.com/food/chicken-soft-taco/,180,18,6,Chicken Soft Taco,Taco Bell
http://chubbygrub.com/food/chicken-soft-taco-4/,184,19,8,Chicken Soft Taco,Taco Bueno
http://chubbygrub.com/food/chicken-taco-rollup-5/,180,18,7,Chicken Taco Rollup™,Taco Bueno
http://chubbygrub.com/food/crispy-chicken-tacos/,1630,171,78,Crispy Chicken Tacos,Chili's
http://chubbygrub.com/food/crispy-potato-soft-taco/,270,31,13,Crispy Potato Soft Taco,Taco Bell
http://chubbygrub.com/food/crispy-potato-soft-taco-2/,270,31,13,Crispy Potato Soft Taco,Taco Bell
http://chubbygrub.com/food/crispy-shrimp-tacos/,1500,174,68,Crispy Shrimp Tacos,Chili's
http://chubbygrub.com/food/crunchy-taco/,170,12,10,Crunchy Taco,Taco Bell
http://chubbygrub.com/food/crunchy-taco-2/,170,12,10,Crunchy Taco,Taco Bell
http://chubbygrub.com/food/crunchy-taco-supreme/,200,15,12,Crunchy Taco Supreme®,Taco Bell
http://chubbygrub.com/food/doritos-locos-tacos/,170,13,9,Doritos® Locos Tacos,Taco Bell
http://chubbygrub.com/food/doritos-locos-tacos-supreme/,200,15,11,Doritos® Locos Tacos Supreme,Taco Bell
http://chubbygrub.com/food/double-decker-taco/,320,37,14,Double Decker® Taco,Taco Bell
http://chubbygrub.com/food/double-decker-taco-supreme/,350,40,16,DOUBLE DECKER® Taco Supreme®,Taco Bell
http://chubbygrub.com/food/fish-taco/,320,,15,Fish Taco,Carl's Jr.
http://chubbygrub.com/food/flame-grilled-chicken-fajita-taco-3/,210,19,8,Flame-Grilled Chicken Fajita Taco,Taco Bueno
http://chubbygrub.com/food/flame-grilled-steak-fajita-taco-3/,230,20,11,Flame-Grilled Steak Fajita Taco,Taco Bueno
http://chubbygrub.com/food/fresco-chicken-soft-taco/,150,18,3.5,Fresco Chicken Soft Taco,Taco Bell
http://chubbygrub.com/food/fresco-chicken-soft-taco-2/,150,18,3.5,Fresco Chicken Soft Taco,Taco Bell
http://chubbygrub.com/food/fresco-crunchy-taco/,150,13,8,Fresco Crunchy Taco,Taco Bell
http://chubbygrub.com/food/fresco-crunchy-taco-2/,150,13,8,Fresco Crunchy Taco,Taco Bell
http://chubbygrub.com/food/fresco-grilled-steak-soft-taco/,150,19,4,Fresco Grilled Steak Soft Taco,Taco Bell
http://chubbygrub.com/food/fresco-soft-taco/,180,20,7,Fresco Soft Taco,Taco Bell
http://chubbygrub.com/food/grilled-steak-soft-taco/,250,19,14,Grilled Steak Soft Taco,Taco Bell
http://chubbygrub.com/food/hard-taco-chicken/,190,,8,Hard Taco – Chicken,Carl's Jr.
http://chubbygrub.com/food/hard-taco-ground-beef/,240,,14,Hard Taco – Ground Beef,Carl's Jr.
http://chubbygrub.com/food/hard-taco-steak/,200,,10,Hard Taco – Steak,Carl's Jr.
http://chubbygrub.com/food/nacho-taco/,210,,11,Nacho Taco,Carl's Jr.
http://chubbygrub.com/food/party-taco-5/,143,5,10,Party Taco®,Taco Bueno
http://chubbygrub.com/food/soft-taco-chicken/,200,,8,Soft Taco – Chicken,Carl's Jr.
http://chubbygrub.com/food/soft-taco-ground-beef/,250,,13,Soft Taco – Ground Beef,Carl's Jr.
http://chubbygrub.com/food/soft-taco-steak/,210,,9,Soft Taco – Steak,Carl's Jr.
http://chubbygrub.com/food/soft-taco-supreme-beef/,230,22,11,Soft Taco Supreme® – Beef,Taco Bell
http://chubbygrub.com/food/soft-taco-beef/,200,19,9,Soft Taco-Beef,Taco Bell
http://chubbygrub.com/food/soft-taco-beef-2/,200,19,9,Soft Taco-Beef,Taco Bell
http://chubbygrub.com/food/southwest-chicken-soft-taco/,300,,19,Southwest Chicken Soft Taco,Carl's Jr.
http://chubbygrub.com/food/volcano-taco/,230,14,16,Volcano Taco,Taco Bell
http://chubbygrub.com/food/half-lb-popcorn-shrimp/,587,59,29,1/2 lb Popcorn Shrimp,Buffalo Wild Wings
http://chubbygrub.com/food/asian-glazed-salmon/,417,14,25,Asian Glazed Salmon,Ruby Tuesday
http://chubbygrub.com/food/bean-town-bake/,1470,73,78,Bean Town Bake,Joe's Crab Shack
http://chubbygrub.com/food/big-easy-shrimp-and-fish-fry/,1322,143,49,Big Easy Shrimp and Fish Fry,FATZ
http://chubbygrub.com/food/big-shrimp-platter/,1490,144,84,Big Shrimp Platter,Joe's Crab Shack
http://chubbygrub.com/food/blackened-tilapia/,1190,44,64,Blackened Tilapia,Joe's Crab Shack
http://chubbygrub.com/food/blackened-tilapia-with-mango-salsa/,265,5,10,Blackened Tilapia with mango salsa,Ruby Tuesday
http://chubbygrub.com/food/butterfly-shrimp-8-shrimp/,290,21,17,Butterfly Shrimp (8 Shrimp),Popeye's
http://chubbygrub.com/food/calabash-popcorn-shrimp/,366,27,10,Calabash Popcorn Shrimp,FATZ
http://chubbygrub.com/food/caribbean-feast/,1280,105,59,Caribbean Feast,Joe's Crab Shack
http://chubbygrub.com/food/catfish-fillet/,460,27,29,Catfish Fillet,Popeye's
http://chubbygrub.com/food/clam-strips/,1440,139,84,Clam Strips,Red Robin Gourmet Burgers
http://chubbygrub.com/food/coconut-shrimp/,1230,127,72,Coconut Shrimp,Joe's Crab Shack
http://chubbygrub.com/food/crab-cake-dinner-2/,300,14,20,Crab Cake Dinner,Ruby Tuesday
http://chubbygrub.com/food/crab-daddy-feast-excluding-side-of-butter/,510,69,4,Crab Daddy Feast – excluding side of butter,Joe's Crab Shack
http://chubbygrub.com/food/crab-stuffed-shrimp/,710,48,37,Crab Stuffed Shrimp,Joe's Crab Shack
http://chubbygrub.com/food/creole-catch/,240,0,10,Creole Catch,Ruby Tuesday
http://chubbygrub.com/food/creole-catch-2/,240,0,10,Creole Catch,Ruby Tuesday
http://chubbygrub.com/food/creole-catch-fandt/,335,9,15,Creole Catch – F&T,Ruby Tuesday
http://chubbygrub.com/food/crispy-shrimp/,1060,100,58,Crispy Shrimp,Joe's Crab Shack
http://chubbygrub.com/food/crunchy-catfish/,1440,123,94,Crunchy Catfish,Joe's Crab Shack
http://chubbygrub.com/food/crunchy-shrimp/,340,34,19,Crunchy Shrimp,A&W Restaurants
http://chubbygrub.com/food/dipping-butter/,400,0,44,Dipping Butter,Joe's Crab Shack
http://chubbygrub.com/food/double-crunch-shrimp/,1280,133,69,Double Crunch Shrimp,Applebee's
http://chubbygrub.com/food/dungeness-crab-excluding-side-of-butter/,480,69,3,Dungeness Crab – excluding side of butter,Joe's Crab Shack
http://chubbygrub.com/food/east-coast-platter/,2110,143,144,East Coast Platter,Joe's Crab Shack
http://chubbygrub.com/food/edisto-shrimp-and-grits/,1165,78,60,Edisto Shrimp and Grits,FATZ
http://chubbygrub.com/food/fatz-famous-fish-platter-blackened-one-fillet/,459,59,12,"FATZ Famous Fish Platter, Blackened (1 Fillet)",FATZ
http://chubbygrub.com/food/fatz-famous-fish-platter-blackened-two-fillets/,610,54,23,"FATZ Famous Fish Platter, Blackened (2 Fillets)",FATZ
http://chubbygrub.com/food/fatz-famous-fish-platter-fried-one-fillet/,301,25,11,"FATZ Famous Fish Platter, Fried (1 Fillet)",FATZ
http://chubbygrub.com/food/fatz-famous-fish-platter-fried-two-fillets/,597,49,22,"FATZ Famous Fish Platter, Fried (2 Fillets)",FATZ
http://chubbygrub.com/food/fatz-famous-fish-platter-key-west-style-one-fillet/,446,59,11,"FATZ Famous Fish Platter, Key West Style (1 Fillet)",FATZ
http://chubbygrub.com/food/fatz-famous-fish-platter-key-west-style-two-fillets/,628,59,22,"FATZ Famous Fish Platter, Key West Style (2 Fillets)",FATZ
http://chubbygrub.com/food/fire-grilled/,60,10,1.5,Fire-Grilled,Joe's Crab Shack
http://chubbygrub.com/food/fish-and-chips-2/,1430,99,92,Fish & Chips,Joe's Crab Shack
http://chubbygrub.com/food/fish-and-shrimp/,1540,111,92,Fish & Shrimp,Joe's Crab Shack
http://chubbygrub.com/food/fish-and-chips-seasonal-with-large-french-fries/,990,112,50,Fish and Chips (Seasonal) w/ large French Fries,Jack in the Box
http://chubbygrub.com/food/fish-and-chips-seasonal-with-medium-french-fries/,830,90,43,Fish and Chips (Seasonal) w/ medium French Fries,Jack in the Box
http://chubbygrub.com/food/fish-and-chips-seasonal-with-small-french-fries/,710,74,37,Fish and Chips (Seasonal) w/ small French Fries,Jack in the Box
http://chubbygrub.com/food/fish-fillet-one-2/,190,14,10,Fish Fillet (1),Church's
http://chubbygrub.com/food/fishermans-platter/,1970,137,129,Fisherman’s Platter,Joe's Crab Shack
http://chubbygrub.com/food/fried-breaded-catfish/,561,34.5,27.8,Fried Breaded Catfish,Golden Chick
http://chubbygrub.com/food/fried-shrimp-with-cocktail-sauce-2/,990,108,52,Fried Shrimp w/ Cocktail Sauce,Chili's
http://chubbygrub.com/food/garlic-herb/,5,0,0,Garlic Herb,Joe's Crab Shack
http://chubbygrub.com/food/garlic-herb-salmon/,690,61,29,Garlic Herb Salmon,Applebee's
http://chubbygrub.com/food/get-stuffed-snapper/,830,48,43,Get Stuffed Snapper,Joe's Crab Shack
http://chubbygrub.com/food/gg-salmon-with-garlic-and-herbs/,480,37,17,GG Salmon w/ Garlic & Herbs,Chili's
http://chubbygrub.com/food/grilled-malibu-shrimp/,540,55,19,Grilled Malibu Shrimp,Joe's Crab Shack
http://chubbygrub.com/food/grilled-salmon/,291,0,17,Grilled Salmon,Ruby Tuesday
http://chubbygrub.com/food/grilled-salmon-fandt/,386,9,22,Grilled Salmon – F&T,Ruby Tuesday
http://chubbygrub.com/food/grilled-salmon-with-garlic-and-herbs-2/,580,38,28,Grilled Salmon w/ Garlic & Herbs,Chili's
http://chubbygrub.com/food/grilled-salmon-with-corn-tomato-and-avocado-relish/,791,59,39,"Grilled Salmon with Corn, Tomato and Avocado Relish",FATZ
http://chubbygrub.com/food/grilled-shrimp-and-island-rice/,370,56,4.5,Grilled Shrimp & Island Rice,Applebee's
http://chubbygrub.com/food/grilled-shrimp-and-veggie-harpoons/,850,51,51,Grilled Shrimp and Veggie Harpoons,FATZ
http://chubbygrub.com/food/grilled-sunset-salmon/,890,66,45,Grilled Sunset Salmon,Joe's Crab Shack
http://chubbygrub.com/food/hand-battered-fish-and-chips/,1570,108,106,Hand-Battered Fish & Chips,Applebee's
http://chubbygrub.com/food/herb-crusted-tilapia/,401,11,24,Herb-Crusted Tilapia,Ruby Tuesday
http://chubbygrub.com/food/jamaican-jerk-shrimp/,625,99,12,Jamaican Jerk Shrimp,Ruby Tuesday
http://chubbygrub.com/food/joes-classic-steampot/,1210,70,75,Joe’s Classic Steampot,Joe's Crab Shack
http://chubbygrub.com/food/joes-classic-steampot-for-2-nutritionals-for-1-serving/,1210,70,75,Joe’s Classic Steampot For 2 (Nutritionals for 1 serving),Joe's Crab Shack
http://chubbygrub.com/food/joes-famous-bbq/,50,9,0.5,Joe’s Famous BBQ,Joe's Crab Shack
http://chubbygrub.com/food/jumbo-lump-crab-cake-fandt/,385,15,29,Jumbo Lump Crab Cake – F&T,Ruby Tuesday
http://chubbygrub.com/food/jumbo-skewered-shrimp/,242,0,19,Jumbo Skewered Shrimp,Ruby Tuesday
http://chubbygrub.com/food/king-crab-excluding-side-of-butter/,430,68,3,King Crab – excluding side of butter,Joe's Crab Shack
http://chubbygrub.com/food/livers-six-2/,840,54,42,Livers (6),Church's
http://chubbygrub.com/food/lobster-daddy-feast-excluding-side-of-butter/,580,69,4,Lobster Daddy Feast – excluding side of butter,Joe's Crab Shack
http://chubbygrub.com/food/louisiana-fried-shrimp/,560,47,29,Louisiana Fried Shrimp,Ruby Tuesday
http://chubbygrub.com/food/maui-mahi/,680,49,28,Maui Mahi,Joe's Crab Shack
http://chubbygrub.com/food/new-england-fish-and-chips/,1930,121,138,New England Fish & Chips,Applebee's
http://chubbygrub.com/food/new-orleans-seafood/,365,2,19,New Orleans Seafood,Ruby Tuesday
http://chubbygrub.com/food/new-orleans-seafood-2/,365,2,19,New Orleans Seafood,Ruby Tuesday
http://chubbygrub.com/food/new-orleans-seafood-3/,365,2,19,New Orleans Seafood,Ruby Tuesday
http://chubbygrub.com/food/old-bay-steampot/,1200,72,74,Old Bay Steampot,Joe's Crab Shack
http://chubbygrub.com/food/orange-glazed-salmon/,730,98,17,Orange Glazed Salmon,Applebee's
http://chubbygrub.com/food/parmesan-crusted-shrimp/,760,54,38,Parmesan Crusted Shrimp,Olive Garden
http://chubbygrub.com/food/parmesan-encrusted-basa/,834,74,42,Parmesan Encrusted Basa,FATZ
http://chubbygrub.com/food/petite-creole-catch/,284,18,14,Petite Creole Catch,Ruby Tuesday
http://chubbygrub.com/food/petite-creole-catch-fandt/,284,18,14,Petite Creole Catch – F&T,Ruby Tuesday
http://chubbygrub.com/food/petite-jumbo-shrimp-scampi/,279,18,16,Petite Jumbo Shrimp Scampi,Ruby Tuesday
http://chubbygrub.com/food/petite-jumbo-shrimp-scampi-fandt/,279,18,16,Petite Jumbo Shrimp Scampi – F&T,Ruby Tuesday
http://chubbygrub.com/food/plain-grilled-salmon/,291,0,17,Plain Grilled Salmon,Ruby Tuesday
http://chubbygrub.com/food/popcorn-shrimp/,990,98,54,Popcorn Shrimp,Joe's Crab Shack
http://chubbygrub.com/food/popcorn-shrimp-2/,330,28,9,Popcorn Shrimp,Popeye's
http://chubbygrub.com/food/ragin-cajun/,1590,89,107,Ragin’ Cajun,Joe's Crab Shack
http://chubbygrub.com/food/reds-nantucket-seafood-scatter/,1139,87,69,Reds Nantucket Seafood Scatter,Red Robin Gourmet Burgers
http://chubbygrub.com/food/salmon-florentine/,434,7,27,Salmon Florentine,Ruby Tuesday
http://chubbygrub.com/food/salmon-orleans/,1000,34,65,Salmon Orleans,Joe's Crab Shack
http://chubbygrub.com/food/samuel-adams-steampot/,1180,72,74,Samuel Adams Steampot,Joe's Crab Shack
http://chubbygrub.com/food/seafood-trio/,522,7,34,Seafood Trio,Ruby Tuesday
http://chubbygrub.com/food/seaside-platter/,1540,117,92,Seaside Platter,Joe's Crab Shack
http://chubbygrub.com/food/shellfish-trio/,343,7,20,Shellfish Trio,Ruby Tuesday
http://chubbygrub.com/food/shellfish-trio-2/,343,7,20,Shellfish Trio,Ruby Tuesday
http://chubbygrub.com/food/shrimp-eight-2/,280,24,12,Shrimp (8),Church's
http://chubbygrub.com/food/shrimp-trio/,1050,96,53,Shrimp Trio,Joe's Crab Shack
http://chubbygrub.com/food/snapper-pontchartrain/,1090,44,74,Snapper Pontchartrain,Joe's Crab Shack
http://chubbygrub.com/food/snow-crab-excluding-side-of-butter/,470,68,4,Snow Crab – excluding side of butter,Joe's Crab Shack
http://chubbygrub.com/food/spicy-boil/,5,1,0,Spicy Boil,Joe's Crab Shack
http://chubbygrub.com/food/sunset-fire-grilled-steampot/,1260,80,75,Sunset Fire-Grilled Steampot,Joe's Crab Shack
http://chubbygrub.com/food/sunset-fire-grilled-steampot-for-2-nutritionals-for-1-serving/,1260,80,75,Sunset Fire-Grilled Steampot For 2 (Nutritionals for 1 serving),Joe's Crab Shack
http://chubbygrub.com/food/the-big-hook-up/,2750,220,168,The Big Hook Up,Joe's Crab Shack
http://chubbygrub.com/food/the-diablo-steampot/,1420,96,84,The Diablo Steampot,Joe's Crab Shack
http://chubbygrub.com/food/the-kj-steampot/,1330,77,85,The KJ Steampot,Joe's Crab Shack
http://chubbygrub.com/food/the-orleans/,1310,72,65,The Orleans,Joe's Crab Shack
http://chubbygrub.com/food/tilapia-trio/,1071,76,53,Tilapia Trio,Ruby Tuesday
http://chubbygrub.com/food/weight-watchers-cajun-lime-tilapia/,350,43,5,Weight Watchers® Cajun Lime Tilapia,Applebee's
http://chubbygrub.com/food/weight-watchers-spicy-pineapple-glazed-shrimp-and-spinach/,310,48,5,Weight Watchers® Spicy Pineapple Glazed Shrimp & Spinach,Applebee's
http://chubbygrub.com/food/1-pepe/,614.3,50.12,30.77,#1 Pepe®,Jimmy Johns
http://chubbygrub.com/food/10-hunters-club/,807.3,66.67,34.77,#10 Hunter’s Club®,Jimmy Johns
http://chubbygrub.com/food/11-country-club/,765.3,68.82,31.33,#11 Country Club®,Jimmy Johns
http://chubbygrub.com/food/12-beach-club/,729.35,71.23,30.67,#12 Beach Club®,Jimmy Johns
http://chubbygrub.com/food/13-gourmet-veggie-club/,773.35,70.63,38.11,#13 Gourmet Veggie Club®,Jimmy Johns
http://chubbygrub.com/food/apple-harvest-chicken-salad/,812,64,44,Apple Harvest Chicken Salad,Red Robin Gourmet Burgers
http://chubbygrub.com/food/apple-pecan-chicken-salad/,570,49,27,Apple Pecan Chicken Salad,Wendy's
http://chubbygrub.com/food/apple-pecan-chicken-salad-half-size/,340,28,18,Apple Pecan Chicken Salad Half-Size,Wendy's
http://chubbygrub.com/food/apple-walnut-chicken-salad-half/,630,33,43,"Apple Walnut Chicken Salad, Half",Applebee's
http://chubbygrub.com/food/apple-walnut-chicken-salad-half-without-dressing/,350,15,20,"Apple Walnut Chicken Salad, Half w/o dressing",Applebee's
http://chubbygrub.com/food/apple-walnut-chicken-salad-regular/,1030,54,67,"Apple Walnut Chicken Salad, Regular",Applebee's
http://chubbygrub.com/food/apple-walnut-chicken-salad-regular-without-dressing/,470,18,22,"Apple Walnut Chicken Salad, Regular w/o dressing",Applebee's
http://chubbygrub.com/food/applebees-house-salad/,180,12,15,Applebee’s House Salad,Applebee's
http://chubbygrub.com/food/applebees-house-salad-without-dressing/,180,12,15,Applebee’s House Salad (without dressing),Applebee's
http://chubbygrub.com/food/applewood-pulled-pork-salad/,250,23,8,Applewood Pulled Pork Salad,Subway
http://chubbygrub.com/food/aruba-chicken-salad/,780,37,49,Aruba Chicken Salad,Joe's Crab Shack
http://chubbygrub.com/food/aruba-shrimp-salad/,860,60,61,Aruba Shrimp Salad,Joe's Crab Shack
http://chubbygrub.com/food/14-bootlegger-club/,684.3,67.27,24.53,#14 Bootlegger Club®,Jimmy Johns
http://chubbygrub.com/food/15-club-tuna/,843.35,72.23,38.83,#15 Club Tuna®,Jimmy Johns
http://chubbygrub.com/food/16-club-lulu/,755.3,67.27,33.33,#16 Club Lulu®,Jimmy Johns
http://chubbygrub.com/food/17-ultimate-porker/,760.3,67.22,39.27,#17 Ultimate Porker™,Jimmy Johns
http://chubbygrub.com/food/2-big-john/,533.3,48.57,23.97,#2 Big John®,Jimmy Johns
http://chubbygrub.com/food/3-totally-tuna/,648.35,54.13,30.83,#3 Totally Tuna®,Jimmy Johns
http://chubbygrub.com/food/4-turkey-tom/,514.9,50.27,21.83,#4 Turkey Tom®,Jimmy Johns
http://chubbygrub.com/food/4-turkey-tom-2/,514.9,50.27,21.83,#4 Turkey Tom®,Jimmy Johns
http://chubbygrub.com/food/5-vito/,600.14,51.7,28.37,#5 Vito®,Jimmy Johns
http://chubbygrub.com/food/6-vegetarian/,578.35,52.53,30.11,#6 Vegetarian,Jimmy Johns
http://chubbygrub.com/food/7-gourmet-smoked-ham-club/,775.3,68.77,32.37,#7 Gourmet Smoked Ham Club,Jimmy Johns
http://chubbygrub.com/food/8-billy-club/,796.5,68.22,34.07,#8 Billy Club®,Jimmy Johns
http://chubbygrub.com/food/9-italian-night-club/,948.14,70.35,50.97,#9 Italian Night Club®,Jimmy Johns
http://chubbygrub.com/food/half-double-blt-sandwich-2/,390,21,28,1/2 Double BLT Sandwich,IHOP
http://chubbygrub.com/food/half-pot-roast-melt-sandwich-2/,520,42,27,1/2 Pot Roast Melt Sandwich,IHOP
http://chubbygrub.com/food/half-turkey-sandwich-2/,290,15,18,1/2 Turkey Sandwich,IHOP
http://chubbygrub.com/food/a-and-w-diet-root-beer-float-large/,350,60,10,A&W® Diet Root Beer Float (large),A&W Restaurants
http://chubbygrub.com/food/a-and-w-diet-root-beer-float-medium/,170,30,5,A&W® Diet Root Beer Float (medium),A&W Restaurants
http://chubbygrub.com/food/asian-cashew-chicken-salad/,380,33,13,Asian Cashew Chicken Salad,Wendy's
http://chubbygrub.com/food/asian-cashew-chicken-salad-half-size/,240,20,10,"Asian Cashew Chicken Salad, Half-Size",Wendy's
http://chubbygrub.com/food/asian-chicken-salad/,355,30,7,Asian Chicken Salad,FATZ
http://chubbygrub.com/food/asian-edamame-salad-v-side/,140,12,8,Asian Edamame Salad – V (Side),Corner Bakery Cafe
http://chubbygrub.com/food/asian-edamame-salad-v-trio/,90,8,5,Asian Edamame Salad – V (Trio),Corner Bakery Cafe
http://chubbygrub.com/food/asian-wonton-salad-cafe-and-combo/,270,33,8,Asian Wonton Salad (Café & Combo),Corner Bakery Cafe
http://chubbygrub.com/food/asian-wonton-salad-entree/,530,63,16,Asian Wonton Salad (Entrée),Corner Bakery Cafe
http://chubbygrub.com/food/aussie-chicken-cobb-salad-crispy/,856,46,55,Aussie Chicken Cobb Salad Crispy,Outback Steakhouse
http://chubbygrub.com/food/aussie-chicken-cobb-salad-crispy-with-blue-cheese-dressing/,1276,48,101,Aussie Chicken Cobb Salad Crispy with Blue Cheese Dressing,Outback Steakhouse
http://chubbygrub.com/food/aussie-chicken-cobb-salad-crispy-with-honey-mustard-dressing/,1302,64,99,Aussie Chicken Cobb Salad Crispy with Honey Mustard Dressing,Outback Steakhouse
http://chubbygrub.com/food/aussie-chicken-cobb-salad-crispy-with-tangy-tomato-dressing/,969,72,56,Aussie Chicken Cobb Salad Crispy with Tangy Tomato Dressing,Outback Steakhouse
http://chubbygrub.com/food/aussie-chicken-cobb-salad-crispy-with-thousand-island-dressing/,1298,54,102,Aussie Chicken Cobb Salad Crispy with Thousand Island Dressing,Outback Steakhouse
http://chubbygrub.com/food/aussie-chicken-cobb-salad-grilled/,543,19,29,Aussie Chicken Cobb Salad Grilled,Outback Steakhouse
